"Date","Time","Open","High","Low","Close","Volume","MACD","MACDAvg","MACDDiff","RSI","SlowK","SlowD","FastAvg","SlowAvg","DistF","DistS","FGS","FLS","OpenBar"
07/08/2005,17:00,145.16,148.37,143.47,147.83,67457,1.289369,0.850642,0.438727,60.21,79.30,70.93,141.2550,140.1762,6.5750,7.6538,167,0,0
07/15/2005,17:00,145.67,147.57,143.60,144.62,66860,1.348153,0.950144,0.398009,54.71,76.27,75.00,141.7450,140.3908,2.8750,4.2292,168,0,0
07/22/2005,17:00,144.27,145.25,142.10,142.67,50741,1.223289,1.004773,0.218516,51.63,75.67,77.08,142.2690,140.5634,0.4010,2.1066,169,0,0
07/29/2005,17:00,143.72,145.47,142.83,145.32,47066,1.322917,1.068402,0.254515,55.32,69.83,73.92,143.2140,140.7364,2.1060,4.5836,170,0,0
08/05/2005,17:00,145.48,147.44,145.48,146.91,61864,1.512735,1.157269,0.355466,57.41,75.36,73.62,144.1170,140.9156,2.7930,5.9944,171,0,0
08/12/2005,17:00,147.28,151.13,147.18,151.03,65342,1.972874,1.320390,0.652485,62.34,89.57,78.25,145.1830,141.2480,5.8470,9.7820,172,0,0
08/19/2005,17:00,151.82,151.82,147.77,149.37,43409,2.178478,1.492007,0.686470,59.36,91.58,85.50,146.0450,141.5310,3.3250,7.8390,173,0,0
08/26/2005,17:00,150.37,152.77,149.97,152.18,45051,2.538897,1.701385,0.837511,62.62,93.97,91.71,146.8920,141.8938,5.2880,10.2862,174,0,0
09/02/2005,17:00,153.37,155.57,152.03,152.82,108562,2.843397,1.929788,0.913609,63.34,89.16,91.57,147.5760,142.2138,5.2440,10.6062,175,0,0
09/09/2005,17:00,151.37,152.33,149.02,149.77,48626,2.806257,2.105081,0.701176,57.63,82.78,88.63,148.2520,142.4002,1.5180,7.3698,176,0,0
09/16/2005,17:00,148.92,150.42,147.72,148.77,53646,2.665407,2.217147,0.448261,55.86,69.89,80.61,148.3460,142.5418,0.4240,6.2282,177,0,0
09/23/2005,17:00,147.80,152.70,147.80,150.53,97263,2.665078,2.306733,0.358345,58.29,62.08,71.58,148.9370,142.6548,1.5930,7.8752,178,0,0
09/30/2005,17:00,147.87,151.51,147.08,150.77,69442,2.653595,2.376105,0.277489,58.63,61.35,64.44,149.7470,142.7402,1.0230,8.0298,179,0,0
10/07/2005,17:00,150.63,151.05,145.55,146.18,54397,2.248203,2.350525,-0.102322,50.30,52.41,58.61,149.8330,142.7166,3.6530,3.4634,180,0,0
10/14/2005,17:00,146.22,148.82,145.88,146.36,63721,1.919327,2.264285,-0.344958,50.60,42.09,51.95,149.7780,142.7648,3.4180,3.5952,181,0,0
10/21/2005,17:00,147.38,148.71,144.49,144.52,53841,1.493008,2.110030,-0.617022,47.48,26.63,40.38,149.1270,142.8192,4.6070,1.7008,182,0,0
10/28/2005,17:00,145.24,147.53,144.61,146.20,51489,1.275999,1.943224,-0.667224,50.48,25.33,31.35,148.8100,142.9530,2.6100,3.2470,183,0,0
11/04/2005,17:00,146.38,147.33,144.40,146.33,48445,1.101808,1.774941,-0.673133,50.71,20.65,24.20,148.2250,143.0670,1.8950,3.2630,184,0,0
11/11/2005,17:00,145.29,145.62,142.11,142.68,52931,0.661608,1.552274,-0.890666,44.36,15.71,20.56,147.2110,143.1080,4.5310,0.4280,185,0,0
11/18/2005,17:00,142.98,143.72,141.59,141.61,46126,0.223827,1.286585,-1.062758,42.67,6.53,14.30,146.3950,143.2546,4.7850,1.6446,186,0,0
11/25/2005,17:00,142.08,143.81,142.04,143.10,38222,-0.002854,1.028697,-1.031551,45.77,5.07,9.10,145.8280,143.4676,2.7280,0.3676,187,0,0
12/02/2005,17:00,142.77,143.93,140.38,143.51,58367,-0.147714,0.793415,-0.941129,46.62,10.80,7.47,145.1260,143.5774,1.6160,0.0674,188,0,0
12/09/2005,17:00,144.07,146.16,143.71,145.26,62117,-0.119925,0.610747,-0.730671,50.22,22.95,12.94,144.5750,143.7670,0.6850,1.4930,189,0,0
12/16/2005,17:00,144.17,146.40,144.04,144.28,58917,-0.174962,0.453605,-0.628567,48.26,29.90,21.22,144.3850,143.9516,0.1050,0.3284,190,0,0
12/23/2005,17:00,142.57,143.22,141.42,141.50,40223,-0.437855,0.275313,-0.713168,43.11,26.79,26.54,143.8990,144.0410,2.3990,2.5410,0,1,0
12/30/2005,17:00,141.97,144.08,141.27,143.57,27518,-0.473707,0.125509,-0.599216,47.59,22.95,26.55,143.8040,144.1128,0.2340,0.5428,0,2,0
01/06/2006,17:00,144.71,147.41,144.48,147.05,48521,-0.218791,0.056649,-0.275440,54.14,32.18,27.31,143.8890,144.2592,3.1610,2.7908,0,3,0
01/13/2006,17:00,147.82,148.44,146.72,147.12,61892,-0.010993,0.043121,-0.054114,54.26,54.89,36.68,143.9680,144.4340,3.1520,2.6860,0,4,0
01/20/2006,17:00,148.49,151.05,148.27,150.90,56514,0.453475,0.125192,0.328284,60.47,80.36,55.81,144.7900,144.6984,6.1100,6.2016,1,0,0
01/27/2006,17:00,151.60,152.35,148.46,150.46,82029,0.777107,0.255575,0.521533,59.46,87.97,74.41,145.6750,144.9404,4.7850,5.5196,2,0,0
02/03/2006,17:00,151.00,151.80,147.58,147.97,71464,0.823177,0.369095,0.454082,53.96,81.45,83.26,146.1620,145.1088,1.8080,2.8612,3,0,0
02/10/2006,17:00,148.75,149.77,145.50,146.12,71603,0.702312,0.435739,0.266573,50.24,65.19,78.20,146.4230,145.1828,0.3030,0.9372,4,0,0
02/17/2006,17:00,145.25,145.33,140.78,142.79,59826,0.333973,0.415385,-0.081413,44.32,43.83,63.49,146.1760,145.1444,3.3860,2.3544,5,0,0
02/24/2006,17:00,144.25,144.60,142.19,143.50,75998,0.098220,0.351952,-0.253732,45.79,31.38,46.80,146.0980,145.1072,2.5980,1.6072,6,0,0
03/03/2006,17:00,144.54,145.53,142.11,144.94,58702,0.027266,0.287015,-0.259749,48.74,28.10,34.44,146.4420,145.0530,1.5020,0.1130,7,0,0
03/10/2006,17:00,145.49,145.66,141.39,141.80,55337,-0.279120,0.173788,-0.452908,43.22,24.50,27.99,146.2650,144.9880,4.4650,3.1880,8,0,0
03/17/2006,17:00,141.79,145.37,141.32,145.23,53128,-0.242367,0.090557,-0.332924,49.89,28.57,27.06,146.0830,144.9430,0.8530,0.2870,9,0,0
03/24/2006,17:00,144.51,144.76,141.76,144.41,67243,-0.276223,0.017201,-0.293424,48.43,26.22,26.43,145.8120,144.9606,1.4020,0.5506,10,0,0
03/31/2006,17:00,144.49,147.45,143.86,146.66,68022,-0.120113,-0.010262,-0.109851,52.55,40.22,31.67,145.3880,145.0798,1.2720,1.5802,11,0,0
04/07/2006,17:00,146.56,148.18,146.05,147.44,64744,0.065786,0.004948,0.060838,53.92,46.59,37.67,145.0860,145.1456,2.3540,2.2944,0,1,0
04/14/2006,17:00,147.65,149.76,147.53,148.42,46815,0.288861,0.061731,0.227130,55.66,58.14,48.31,145.1310,145.3444,3.2890,3.0756,0,2,0
04/21/2006,17:00,149.94,153.04,149.74,151.59,70714,0.713220,0.192028,0.521192,60.81,70.93,58.55,145.6780,145.5818,5.9120,6.0082,1,0,0
04/28/2006,17:00,153.62,153.91,149.05,150.24,78262,0.929875,0.339598,0.590277,57.73,75.51,68.20,146.4230,145.8380,3.8170,4.4020,2,0,0
05/05/2006,17:00,150.31,153.55,148.27,148.68,63039,0.964578,0.464594,0.499984,54.32,73.13,73.19,146.9410,146.0942,1.7390,2.5858,3,0,0
05/12/2006,17:00,148.73,152.46,147.51,151.39,76617,1.196956,0.611066,0.585890,58.87,71.01,73.22,147.5860,146.3644,3.8040,5.0256,4,0,0
05/19/2006,17:00,150.60,150.60,146.56,147.47,66364,1.052672,0.699387,0.353285,50.96,63.98,69.37,148.1530,146.5064,0.6830,0.9636,5,0,0
05/26/2006,17:00,147.12,149.57,146.04,148.89,77971,1.040909,0.767692,0.273217,53.40,64.02,66.33,148.5190,146.6692,0.3710,2.2208,6,0,0
06/02/2006,17:00,149.07,150.60,147.94,149.02,63163,1.030201,0.820194,0.210008,53.63,57.32,61.77,148.9800,146.7754,0.0400,2.2446,7,0,0
06/09/2006,17:00,150.82,151.71,147.41,149.51,43023,1.049160,0.865987,0.183173,54.53,62.11,61.15,149.2650,146.8460,0.2450,2.6640,8,0,0
06/16/2006,17:00,149.41,150.19,145.97,148.18,68557,0.945961,0.881982,0.063979,51.60,60.23,59.89,149.3390,146.9494,1.1590,1.2306,9,0,0
06/23/2006,17:00,147.77,148.75,146.43,148.39,71298,0.871078,0.879801,-0.008723,52.03,58.08,60.14,149.3360,146.9606,0.9460,1.4294,10,0,0
06/30/2006,17:00,148.23,151.55,148.10,151.40,60520,1.042597,0.912360,0.130237,57.92,60.45,59.59,149.3170,147.0962,2.0830,4.3038,11,0,0
07/07/2006,17:00,151.50,153.33,150.93,151.41,33964,1.165894,0.963067,0.202827,57.94,65.06,61.20,149.4340,147.2710,1.9760,4.1390,12,0,0
07/14/2006,17:00,151.37,155.95,150.89,154.35,78437,1.483738,1.067201,0.416537,63.08,76.37,67.29,150.0010,147.4516,4.3490,6.8984,13,0,0
07/21/2006,17:00,154.80,155.29,149.73,150.40,74472,1.400752,1.133911,0.266841,53.61,65.41,68.95,149.9020,147.5214,0.4980,2.8786,14,0,0
07/28/2006,17:00,150.66,151.61,148.99,149.19,55084,1.223248,1.151779,0.071469,51.08,53.54,65.11,150.0740,147.4846,0.8840,1.7054,15,0,0
08/04/2006,17:00,149.04,152.02,148.60,150.43,69853,1.169155,1.155254,0.013901,53.50,40.45,53.13,150.2280,147.5058,0.2020,2.9242,16,0,0
08/11/2006,17:00,150.40,152.96,149.83,150.18,57588,1.093507,1.142905,-0.049397,52.93,39.71,44.57,150.3440,147.4658,0.1640,2.7142,17,0,0
08/18/2006,17:00,149.62,149.78,145.89,146.97,41053,0.765709,1.067465,-0.301756,46.15,32.48,37.55,150.0900,147.3488,3.1200,0.3788,18,0,0
08/25/2006,17:00,147.05,149.13,146.35,147.49,41799,0.541643,0.962301,-0.420658,47.33,22.89,31.69,150.0210,147.3032,2.5310,0.1868,19,0,0
09/01/2006,17:00,147.18,147.18,143.99,144.17,40887,0.095077,0.788856,-0.693780,41.14,8.92,21.43,149.5990,147.2112,5.4290,3.0412,20,0,0
09/08/2006,17:00,144.23,144.57,140.99,141.23,183511,-0.490411,0.533003,-1.023414,36.58,5.46,12.42,148.5820,147.0252,7.3520,5.7952,21,0,0
09/15/2006,17:00,140.99,141.43,137.01,138.31,347685,-1.176472,0.191108,-1.367580,32.70,3.75,6.04,147.2720,146.7760,8.9620,8.4660,22,0,0
09/22/2006,17:00,139.00,140.13,134.52,134.88,391787,-1.974195,-0.241953,-1.732242,28.84,3.43,4.22,145.3250,146.5500,10.4450,11.6700,0,1,0
09/29/2006,17:00,134.58,138.33,133.85,137.24,471386,-2.388432,-0.671249,-1.717183,34.57,8.08,5.09,144.0090,146.3676,6.7690,9.1276,0,2,0
10/06/2006,17:00,137.13,137.65,132.09,134.09,530908,-2.937040,-1.124407,-1.812633,30.98,8.53,6.68,142.4990,146.1590,8.4090,12.0690,0,3,0
10/13/2006,17:00,134.23,135.62,131.55,132.90,504676,-3.428319,-1.585189,-1.843130,29.73,9.58,8.73,140.7460,145.8930,7.8460,12.9930,0,4,0
10/20/2006,17:00,133.19,134.87,131.68,132.01,588061,-3.845152,-2.037182,-1.807971,28.79,5.29,7.80,138.9290,145.6066,6.9190,13.5966,0,5,0
10/27/2006,17:00,132.11,134.47,130.80,133.43,633525,-4.014636,-2.432673,-1.581963,32.45,6.32,7.06,137.5750,145.4216,4.1450,11.9916,0,6,0
11/03/2006,17:00,133.43,133.73,129.73,131.82,759449,-4.230104,-2.792159,-1.437945,30.53,7.49,6.37,136.0080,145.2258,4.1880,13.4058,0,7,0
11/10/2006,17:00,131.83,134.01,131.18,132.27,901925,-4.314814,-3.096690,-1.218124,31.75,10.58,8.13,134.8180,145.0092,2.5480,12.7392,0,8,0
11/17/2006,17:00,132.28,132.60,128.52,129.69,854585,-4.537823,-3.384916,-1.152906,28.65,8.56,8.88,133.6640,144.7328,3.9740,15.0428,0,9,0
11/24/2006,17:00,129.45,131.10,128.69,129.96,387709,-4.639293,-3.635792,-1.003501,29.43,7.91,9.02,132.8290,144.4268,2.8690,14.4668,0,10,0
12/01/2006,17:00,130.61,134.49,129.98,134.15,709066,-4.331678,-3.774969,-0.556709,40.28,13.61,10.03,132.7560,144.2242,1.3940,10.0742,0,11,0
12/08/2006,17:00,134.53,134.54,132.25,132.75,841369,-4.152987,-3.850573,-0.302414,38.17,20.43,13.98,132.3070,144.0492,0.4430,11.2992,0,12,0
12/15/2006,17:00,132.93,134.20,131.37,134.15,666977,-3.853978,-3.851254,-0.002724,41.47,32.53,22.19,132.3130,143.8608,1.8370,9.7108,0,13,0
12/22/2006,17:00,133.68,134.18,132.16,132.47,599856,-3.709808,-3.822965,0.113156,38.79,34.04,29.00,132.2700,143.5692,0.2000,11.0992,0,14,0
12/29/2006,17:00,132.50,133.26,130.02,131.11,351312,-3.663068,-3.790985,0.127917,36.72,35.45,34.01,132.1800,143.2490,1.0700,12.1390,0,15,0
01/05/2007,17:00,131.04,131.61,124.96,126.37,717731,-3.962824,-3.825353,-0.137471,30.60,23.31,30.93,131.4740,142.7584,5.1040,16.3884,0,16,0
01/12/2007,17:00,126.30,127.78,121.62,123.05,1334278,-4.417358,-3.943754,-0.473604,27.18,14.88,24.54,130.5970,142.2102,7.5470,19.1602,0,17,0
01/19/2007,17:00,123.00,123.61,119.96,122.13,723077,-4.796525,-4.114308,-0.682216,26.31,12.04,16.74,129.5830,141.6934,7.4530,19.5634,0,18,0
01/26/2007,17:00,122.21,124.60,120.80,124.15,933113,-4.877792,-4.267005,-0.610787,31.53,17.91,14.94,129.0290,141.2540,4.8790,17.1040,0,19,0
02/02/2007,17:00,124.36,127.98,122.55,127.75,1156602,-4.598695,-4.333343,-0.265352,39.73,32.11,20.69,128.8080,140.9532,1.0580,13.2032,0,20,0
02/09/2007,17:00,127.98,129.49,125.98,128.48,720800,-4.269390,-4.320552,0.051162,41.26,46.87,32.30,128.2410,140.6528,0.2390,12.1728,0,21,0
02/16/2007,17:00,128.41,128.49,125.35,127.83,479175,-4.014585,-4.259359,0.244774,40.28,55.28,44.75,127.7490,140.3106,0.0810,12.4806,0,22,0
02/23/2007,17:00,127.86,130.06,126.04,129.40,883877,-3.643959,-4.136279,0.492320,43.77,59.05,53.73,127.2740,140.0626,2.1260,10.6626,0,23,0
03/02/2007,17:00,129.14,130.75,128.18,129.90,1040248,-3.272170,-3.963457,0.691287,44.87,62.30,58.88,127.0170,139.7560,2.8830,9.8560,0,24,0
03/09/2007,17:00,129.56,130.56,127.81,128.31,1033223,-3.070430,-3.784852,0.714422,42.04,63.40,61.58,126.7370,139.4340,1.5730,11.1240,0,25,0
03/16/2007,17:00,128.22,128.22,124.43,125.37,959487,-3.111911,-3.650264,0.538353,37.36,54.61,60.10,126.6370,139.0082,1.2670,13.6382,0,26,0
03/23/2007,17:00,125.39,128.44,124.94,128.07,986513,-2.893562,-3.498923,0.605361,43.58,50.81,56.27,127.1390,138.6208,0.9310,10.5508,0,27,0
03/30/2007,17:00,128.13,133.88,128.03,131.66,1086538,-2.403135,-3.279766,0.876631,50.60,59.51,54.98,128.0920,138.2856,3.5680,6.6256,0,28,0
04/06/2007,17:00,131.82,132.48,129.35,130.07,767063,-2.118348,-3.047482,0.929134,47.77,71.14,60.49,128.6840,137.8552,1.3860,7.7852,0,29,0
04/13/2007,17:00,130.08,130.37,127.14,129.42,1036876,-1.922935,-2.822573,0.899637,46.62,74.88,68.51,128.8510,137.4388,0.5690,8.0188,0,30,0
04/20/2007,17:00,129.20,130.43,127.17,128.65,797451,-1.809345,-2.619927,0.810582,45.23,67.67,71.23,128.8680,137.0382,0.2180,8.3882,0,31,0
04/27/2007,17:00,128.65,131.19,128.24,131.00,947743,-1.512266,-2.398395,0.886129,50.11,69.28,70.61,129.1850,136.6304,1.8150,5.6304,0,32,0
05/04/2007,17:00,130.90,131.19,126.10,126.47,1043159,-1.623646,-2.243445,0.619799,42.28,59.51,65.49,128.8920,136.2104,2.4220,9.7404,0,33,0
05/11/2007,17:00,126.25,127.12,125.22,126.91,1113364,-1.657306,-2.126217,0.468911,43.21,49.03,59.27,128.5930,135.7708,1.6830,8.8608,0,34,0
05/18/2007,17:00,126.96,130.18,126.44,129.48,872426,-1.459778,-1.992929,0.533152,48.43,37.88,48.80,128.7100,135.3800,0.7700,5.9000,0,35,0
05/25/2007,17:00,129.44,130.60,127.32,128.70,761244,-1.350605,-1.864465,0.513859,47.02,41.62,42.84,129.0430,134.9638,0.3430,6.2638,0,36,0
06/01/2007,17:00,128.48,128.75,125.93,128.58,831712,-1.259252,-1.743422,0.484170,46.79,47.51,42.34,129.0940,134.5718,0.5140,5.9918,0,37,0
06/08/2007,17:00,128.37,130.92,128.03,128.26,1075515,-1.198856,-1.634509,0.435653,46.15,43.21,44.12,128.7540,134.1692,0.4940,5.9092,0,38,0
06/15/2007,17:00,128.20,131.79,128.02,131.50,920579,-0.879414,-1.483490,0.604076,53.12,53.09,47.94,128.8970,133.7712,2.6030,2.2712,0,39,0
06/22/2007,17:00,131.63,132.94,130.62,132.11,924633,-0.570455,-1.300883,0.730428,54.31,64.91,53.73,129.1660,133.3852,2.9440,1.2752,0,40,0
06/29/2007,17:00,131.82,134.03,130.04,133.65,1056046,-0.199044,-1.080515,0.881471,57.28,83.35,67.11,129.6660,132.9712,3.9840,0.6788,0,41,0
07/06/2007,17:00,133.49,135.91,132.54,135.78,724567,0.264131,-0.811586,1.075717,61.05,91.98,80.08,130.1440,132.6788,5.6360,3.1012,0,42,0
07/13/2007,17:00,135.72,136.98,134.57,136.90,1035417,0.713351,-0.506599,1.219950,62.90,98.11,91.15,131.1870,132.4330,5.7130,4.4670,0,43,0
07/20/2007,17:00,136.98,139.11,136.52,138.51,937082,1.185609,-0.168157,1.353766,65.45,97.77,95.96,132.3470,132.1946,6.1630,6.3154,1,0,0
07/27/2007,17:00,138.41,139.96,135.63,139.74,1019439,1.640219,0.193518,1.446701,67.29,97.77,97.89,133.3730,131.9858,6.3670,7.7542,2,0,0
08/03/2007,17:00,139.64,141.49,137.76,138.20,1036568,1.854855,0.525785,1.329069,62.77,90.85,95.46,134.3230,131.8104,3.8770,6.3896,3,0,0
08/10/2007,17:00,137.76,137.82,132.82,134.19,1213110,1.681992,0.757027,0.924965,52.82,77.14,88.58,134.8840,131.5444,0.6940,2.6456,4,0,0
08/17/2007,17:00,134.19,136.95,132.83,134.70,1083277,1.568075,0.919236,0.648838,53.82,63.87,77.28,135.5280,131.3550,0.8280,3.3450,5,0,0
08/24/2007,17:00,134.39,134.43,131.51,133.97,918125,1.402720,1.015933,0.386786,52.11,54.40,65.13,135.7750,131.2098,1.8050,2.7602,6,0,0
08/31/2007,17:00,133.92,137.32,133.08,136.92,707811,1.492510,1.111248,0.381262,57.92,59.55,59.27,136.2560,131.1820,0.6640,5.7380,7,0,0
09/07/2007,17:00,136.78,140.31,136.36,139.58,913856,1.758044,1.240607,0.517436,62.36,68.60,60.85,136.8490,131.2760,2.7310,8.3040,8,0,0
09/14/2007,17:00,139.34,143.24,138.40,141.98,1201767,2.137501,1.419986,0.717515,65.85,82.51,70.22,137.4690,131.3708,4.5110,10.6092,9,0,0
09/21/2007,17:00,141.91,146.50,141.13,145.46,1031807,2.688045,1.673598,1.014447,70.18,90.68,80.60,138.3250,131.5982,7.1350,13.8618,10,0,0
09/28/2007,17:00,145.46,147.92,142.60,145.82,1302012,3.117467,1.962372,1.155096,70.59,91.12,88.10,139.0560,131.8566,6.7640,13.9634,11,0,0
10/05/2007,17:00,145.91,146.18,143.03,145.38,1116042,3.383283,2.246554,1.136729,69.32,88.81,90.20,139.6200,132.1240,5.7600,13.2560,12,0,0
10/12/2007,17:00,145.27,148.14,142.51,147.85,1199454,3.750025,2.547248,1.202776,72.33,90.32,90.08,140.5850,132.4124,7.2650,15.4376,13,0,0
10/19/2007,17:00,148.07,155.66,147.66,154.19,1142963,4.500377,2.937874,1.562503,78.23,92.48,90.54,142.5850,132.8598,11.6050,21.3302,14,0,0
10/26/2007,17:00,154.45,157.81,150.27,157.45,1141734,5.297031,3.409705,1.887326,80.53,96.84,93.21,144.8600,133.3634,12.5900,24.0866,15,0,0
11/02/2007,17:00,157.31,161.83,154.51,161.52,1486358,6.185497,3.964864,2.220633,82.95,97.35,95.56,147.6150,134.0000,13.9050,27.5200,16,0,0
11/09/2007,17:00,161.51,164.21,159.31,161.91,1780149,6.842210,4.540333,2.301877,83.17,96.67,96.95,150.1140,134.6390,11.7960,27.2710,17,0,0
11/16/2007,17:00,161.60,161.79,155.72,160.69,1614567,7.181433,5.068553,2.112880,79.76,93.60,95.87,152.2250,135.1698,8.4650,25.5202,18,0,0
11/23/2007,17:00,160.73,166.14,160.01,165.03,838929,7.711577,5.597158,2.114419,82.51,93.07,94.45,154.5300,135.8154,10.5000,29.2146,19,0,0
11/30/2007,17:00,165.13,165.96,155.30,155.56,1505217,7.283609,5.934448,1.349161,62.57,84.85,90.51,155.5400,136.2436,0.0200,19.3164,20,0,0
12/07/2007,17:00,155.64,157.58,152.67,155.13,1352966,6.831001,6.113759,0.717242,61.84,76.71,84.88,156.4710,136.6968,1.3410,18.4332,21,0,0
12/14/2007,17:00,155.12,161.70,153.94,158.12,1431530,6.637065,6.218420,0.418645,64.91,67.31,76.29,157.7450,137.2370,0.3750,20.8830,22,0,0
12/21/2007,17:00,158.12,160.41,155.72,159.88,972516,6.549884,6.284713,0.265171,66.61,69.36,71.13,158.9480,137.9072,0.9320,21.9728,23,0,0
12/28/2007,17:00,160.15,164.49,159.07,162.57,444548,6.621524,6.352075,0.269449,69.08,76.63,71.10,159.7860,138.6976,2.7840,23.8724,24,0,0
01/04/2008,17:00,162.69,166.66,161.30,164.48,773677,6.754558,6.432572,0.321987,70.74,83.50,76.50,160.4890,139.5446,3.9910,24.9354,25,0,0
01/11/2008,17:00,164.36,164.97,158.88,159.26,1447526,6.365402,6.419138,-0.053736,61.11,81.72,80.62,160.2630,140.2468,1.0030,19.0132,26,0,0
01/18/2008,17:00,159.49,161.00,155.83,157.05,1052755,5.811671,6.297644,-0.485973,57.54,71.49,78.90,159.7770,140.8328,2.7270,16.2172,27,0,0
01/25/2008,17:00,157.05,158.51,152.55,157.84,1133372,5.374626,6.113041,-0.738415,58.48,56.62,69.94,159.4920,141.4200,1.6520,16.4200,28,0,0
02/01/2008,17:00,157.75,159.84,155.59,156.09,1248018,4.831362,5.856705,-1.025343,55.56,41.41,56.51,158.5980,141.9852,2.5080,14.1048,29,0,0
02/08/2008,17:00,155.79,159.11,153.37,158.90,1307695,4.574829,5.600330,-1.025501,59.09,39.14,45.72,158.9320,142.5752,0.0320,16.3248,30,0,0
02/15/2008,17:00,158.89,163.80,158.05,162.63,1238719,4.619256,5.404115,-0.784859,63.26,47.18,42.58,159.6820,143.2298,2.9480,19.4002,31,0,0
02/22/2008,17:00,162.64,168.04,162.30,165.99,1064736,4.869457,5.297183,-0.427726,66.56,68.34,51.55,160.4690,143.9834,5.5210,22.0066,32,0,0
02/29/2008,17:00,166.17,170.23,164.93,169.02,1182566,5.251700,5.288087,-0.036386,69.25,84.58,66.70,161.3830,144.8564,7.6370,24.1636,33,0,0
03/07/2008,17:00,168.81,173.72,166.05,172.33,1625562,5.755376,5.381545,0.373831,71.90,91.44,81.45,162.3590,145.7416,9.9710,26.5884,34,0,0
03/14/2008,17:00,172.43,178.16,171.26,177.39,1516714,6.488052,5.602846,0.885206,75.40,94.77,90.27,163.6500,146.6562,13.7400,30.7338,35,0,0
03/21/2008,17:00,177.28,178.98,167.28,170.47,1318302,6.436125,5.769502,0.666623,63.72,85.43,90.55,164.7710,147.4642,5.6990,23.0058,36,0,0
03/28/2008,17:00,170.33,176.85,167.76,174.25,1334006,6.623634,5.940328,0.683306,66.75,82.15,87.45,166.4910,148.3608,7.7590,25.8892,37,0,0
04/04/2008,17:00,173.75,175.41,168.18,174.86,1419268,6.743721,6.101007,0.642714,67.23,78.11,81.89,168.1930,149.2850,6.6670,25.5750,38,0,0
04/11/2008,17:00,174.75,180.84,174.49,178.77,1380664,7.072863,6.295378,0.777485,70.17,86.54,82.27,170.4610,150.2404,8.3090,28.5296,39,0,0
04/18/2008,17:00,178.63,185.60,178.19,185.32,1075422,7.772643,6.590831,1.181812,74.33,92.63,85.76,173.1030,151.4174,12.2170,33.9026,40,0,0
04/25/2008,17:00,185.70,188.71,183.41,187.68,1312774,8.420588,6.956782,1.463806,75.65,96.53,91.90,175.6080,152.6328,12.0720,35.0472,41,0,0
05/02/2008,17:00,188.11,189.09,179.46,185.48,1343782,8.656778,7.296782,1.359997,71.94,95.31,94.82,177.5570,153.7528,7.9230,31.7272,42,0,0
05/09/2008,17:00,185.66,195.43,185.21,195.12,1599794,9.512177,7.739861,1.772317,77.21,95.66,95.83,180.1670,155.0812,14.9530,40.0388,43,0,0
05/16/2008,17:00,195.00,196.98,189.91,195.45,1609157,10.100286,8.211946,1.888340,77.37,95.33,95.43,182.4790,156.4186,12.9710,39.0314,44,0,0
05/23/2008,17:00,195.51,204.58,194.44,201.68,1576947,10.942931,8.758143,2.184789,80.15,96.15,95.71,184.9080,157.8870,16.7720,43.7930,45,0,0
05/30/2008,17:00,201.17,203.14,194.16,196.84,1385706,11.092321,9.224979,1.867343,72.69,89.93,93.81,187.5450,159.1938,9.2950,37.6462,46,0,0
06/06/2008,17:00,197.12,208.61,191.10,208.03,1706066,11.975606,9.775104,2.200502,77.83,90.99,92.36,190.9230,160.7122,17.1070,47.3178,47,0,0
06/13/2008,17:00,207.46,207.79,200.29,204.35,1712092,12.237603,10.267604,1.969999,72.96,89.82,90.24,193.8720,162.1262,10.4780,42.2238,48,0,0
06/20/2008,17:00,203.90,209.38,200.75,204.36,1380851,12.304209,10.674925,1.629284,72.97,92.17,90.99,196.4310,163.4978,7.9290,40.8622,49,0,0
06/27/2008,17:00,203.80,211.99,200.95,209.21,1224438,12.603069,11.060554,1.542515,75.32,90.55,90.85,198.8200,164.9440,10.3900,44.2660,50,0,0
07/04/2008,17:00,209.60,214.85,208.17,213.18,920832,13.010289,11.450501,1.559788,77.08,92.88,91.87,201.3700,166.4374,11.8100,46.7426,51,0,0
07/11/2008,17:00,213.27,216.27,204.14,214.08,1525805,13.252865,11.810974,1.441892,77.48,95.00,92.81,204.2300,167.9242,9.8500,46.1558,52,0,0
07/18/2008,17:00,213.69,215.73,197.23,197.88,1418563,11.999580,11.848695,0.150885,58.17,82.42,90.10,204.5060,169.1178,6.6260,28.7622,53,0,0
07/25/2008,17:00,197.91,201.31,190.91,191.67,1281234,10.385530,11.556062,-1.170532,52.74,61.28,79.56,204.1280,170.2674,12.4580,21.4026,54,0,0
08/01/2008,17:00,191.82,197.01,188.83,193.51,1283999,9.149388,11.074727,-1.925339,54.11,41.14,61.61,203.3110,171.4436,9.8010,22.0664,55,0,0
08/08/2008,17:00,194.39,194.76,183.03,183.61,1460254,7.286890,10.317160,-3.030269,46.35,25.12,42.51,201.9880,172.4364,18.3780,11.1736,56,0,0
08/15/2008,17:00,183.61,185.87,179.75,182.18,1363934,5.630553,9.379838,-3.749285,45.34,16.01,27.42,199.4030,173.3416,17.2230,8.8384,57,0,0
08/22/2008,17:00,182.35,190.43,180.05,182.98,1223511,4.332505,8.370372,-4.037867,46.05,5.87,15.67,197.2660,174.2096,14.2860,8.7704,58,0,0
